ids	count
59bfd9c0-44c0-4a31-92dd-a66cacad3a73_ENSG00000136492.10	35.0
59e1ddbd-f924-4518-abf6-aae47c1103d3_ENSG00000108384.16	14.0
59ff5d86-c04d-405f-abf4-96d9ed45de31_ENSG00000136492.10	13.0
5a042d0c-6ca7-4c33-9705-c915070c6882_ENSG00000136492.10	6.0
5a2064a9-4126-466e-8914-44ed0347f1cf_ENSG00000108384.16	44.0
5a253522-5118-4921-8b6b-f886d3da2ffe_ENSG00000136492.10	107.0
5a272496-e188-4eca-bb26-de5dd25ed205_ENSG00000136492.10	16.0
5a2796b5-756f-4383-ace5-ed5d3173b367_ENSG00000136492.10	8.0
5a2a7954-d5e5-44c4-abe4-d1d1ed65b068_ENSG00000108384.16	10.0
5a498bdb-2e69-49b6-bc37-de21e19760a6_ENSG00000108384.16	10.0
5a635de8-bf2b-4f0e-8e3b-69cee9a6f2ab_ENSG00000136492.10	6.0
5a79f648-dc00-4d9d-a64a-2e6d6d4b44b3_ENSG00000136492.10	217.0
5a9eaf89-cbb2-4197-84b8-f06469992f5d_ENSG00000108384.16	8.0
5ab30a3e-f9cb-4a93-8b24-b974f36cceb7_ENSG00000108384.16	7.0
5acdeaf3-cf4a-480a-b1d3-19e9e4616868_ENSG00000108384.16	14.0
5afa7b7d-cf5c-4571-886f-777bc4f22619_ENSG00000136492.10	5.0
5aff8198-83ab-4a40-9b99-1053a27e49fd_ENSG00000136492.10	20.0
5b1479ae-d431-4ef8-aeb8-d34e59fcf737_ENSG00000136492.10	30.0
5b24de0f-e338-4071-8526-fe97f90ce5ab_ENSG00000108384.16	7.0
5b51fe85-69c0-4e0a-8d5f-4a9dc68800a0_ENSG00000108384.16	43.0
5b53326b-f101-485b-926c-aa41432f1e46_ENSG00000185379.21	378.0
5b5b167f-0551-4a7f-abde-e280cb16f32c_ENSG00000136492.10	309.0
5b6cc62c-5c54-4f0c-8278-13d3126f444b_ENSG00000136492.10	7.0
5b7b0b1b-ff16-4f55-8024-0381c1e569a1_ENSG00000136492.10	5.0
5b819daf-13cc-4c61-8c57-7e0d76172536_ENSG00000108384.16	189.0
5b842ede-3db8-4ac8-822e-b4f801622a03_ENSG00000136492.10	68.0
5b8a12b4-4525-4d6a-855d-11dd20d643d0_ENSG00000136492.10	5.0
5bc20cdc-090f-4fe9-b38e-8ff72b19b919_ENSG00000136492.10	89.0
5beeee67-94ef-4b2c-aa7b-f2b34fa313aa_ENSG00000136492.10	4.0
5befe54f-ce47-4083-9028-d036fd73797f_ENSG00000136492.10	38.0
5c260e2f-0c4e-405a-9e30-00b53358b926_ENSG00000108384.16	62.0
5c3ad143-074a-49c3-9417-bce327cc0992_ENSG00000136492.10	25.0
5c67ebc1-ab9b-479a-ad2f-998889291377_ENSG00000185379.21	876.0
5c74b6d8-d7d8-422d-b90b-5e8bc15a2c5d_ENSG00000108384.16	24.0
5c7d42a2-5822-4448-b302-da727505f87a_ENSG00000108384.16	211.0
5c811c8d-fc73-4b8e-99f9-9ac1f88df44d_ENSG00000108384.16	10.0
5c97e9fa-7c51-474f-a367-974e740c5ca2_ENSG00000108384.16	3091.0
5ca4698c-7868-44c5-ae7a-04f9a43129c5_ENSG00000136492.10	8.0
5ccc9541-e77c-4169-89d5-e7f82e622ba5_ENSG00000136492.10	152.0
5ce434d1-874c-4e1e-b6be-3672e6d7c66c_ENSG00000136492.10	7.0
5d12d694-52d8-4a3e-914b-8d520c394ba6_ENSG00000136492.10	26.0
5d673a70-0ebe-415c-8fd1-640bf696a3c3_ENSG00000108384.16	10860.0
5d844f6e-29d7-4711-b4b0-1fa63c7e750a_ENSG00000185379.21	30.0
5d8b1a7f-a05d-482d-88ce-d7d9b106c021_ENSG00000108384.16	19.0
5dab262c-a9bd-475b-807a-3ba762be1b31_ENSG00000136492.10	4.0
5db46fae-1e60-4949-b9ee-ce1b4e0e3544_ENSG00000136492.10	11.0
5dccfc77-7ea1-49c1-9347-3e96be86f9da_ENSG00000136492.10	55.0
5dda2af3-3c56-4f08-81c0-785cd71b54eb_ENSG00000108384.16	35.0
5de20acb-92c4-4d1c-a00b-d6183c1e28c2_ENSG00000136492.10	2.0
5de4c0f9-b623-4000-bd1a-ba2b99720ddb_ENSG00000136492.10	7.0
5deddabf-2361-4ce4-b8ec-fdfb5ddb2b37_ENSG00000136492.10	34.0
5df4ddc8-18df-4ab5-84cb-e41f01d93ad1_ENSG00000136492.10	25.0
5e13be97-526e-4577-96f1-fa5e497a0fe2_ENSG00000136492.10	75.0
5e17ac5d-e35d-46b8-9c2b-0e9978055510_ENSG00000136492.10	41.0
5e4b31df-3f54-4a9e-bd83-4d089ba9890a_ENSG00000136492.10	205.0
5e527345-7dfb-4bee-b3c2-678f0001d9b9_ENSG00000136492.10	29.0
5e636b37-e5cf-4f63-985d-192f78894043_ENSG00000136492.10	90.0
5e752596-9b9e-40f8-a963-90202d082f86_ENSG00000108384.16	14.0
5ea9bc11-cfa7-4fc7-be65-1d9fd3590515_ENSG00000185379.21	41.0
5f0895a1-68e8-4960-a256-7172554ce342_ENSG00000185379.21	29.0
5f3dd00a-7a82-4045-b072-cdf19a608255_ENSG00000136492.10	9.0
5f42feb0-f1e4-47a2-bcfb-3c59b81676c0_ENSG00000136492.10	12.0
5f529782-ffbc-4870-bb72-10ad137bad1b_ENSG00000136492.10	125.0
5f675264-4970-459b-8b6b-380efbd349b5_ENSG00000108384.16	298.0
5f6a60d4-fde1-4788-a6aa-514e8c004ece_ENSG00000108384.16	9.0
5f6c6561-5f11-450a-b62e-5d565d43d76f_ENSG00000108384.16	9.0
5f6d60e3-f235-4c2c-8b43-86386961b341_ENSG00000136492.10	11.0
5f76939c-4a8e-41eb-8cbe-7ecb014cedfb_ENSG00000136492.10	22.0
5f7ddb14-98e2-4902-870d-e49c1b961e22_ENSG00000136492.10	90.0
5fcbc068-abd4-4a44-89e3-bc0bd0e16769_ENSG00000108384.16	25.0
5fe13860-36ff-4a25-a05b-c5616fe86d2b_ENSG00000136492.10	557.0
5fe48e72-21a0-4250-9aed-2155ed8e6cb8_ENSG00000136492.10	15.0
6002446a-1b3b-47cd-a293-d9ab1b8861f8_ENSG00000136492.10	20.0
600d99a6-77c6-401f-b8b1-b2fcd5f3c14a_ENSG00000108384.16	23.0
60121c3d-3671-42c5-a8ec-7f1bb25375f7_ENSG00000108384.16	27.0
606d00b8-8581-473b-9e9a-d1af829830cb_ENSG00000108384.16	17.0
6085178f-5a5d-43a5-82b4-f12b20cc3d36_ENSG00000136492.10	115.0
6092ca15-af69-4aae-a9d8-d014f3a0b60c_ENSG00000185379.21	36.0
6095fd18-7a36-4e6c-a1ca-3329c71cbf80_ENSG00000108384.16	19.0
6099265c-2065-4a39-b721-d8d6e25eb5d7_ENSG00000136492.10	27.0
60ddbe35-1738-45b5-a3a6-0061df59042a_ENSG00000108384.16	8.0
60f77a37-7eee-43db-9932-44b5a10cb673_ENSG00000136492.10	50.0
611e744b-eb97-4234-911a-663380a4a11f_ENSG00000108384.16	162.0
611ef09d-449b-48c4-a840-9b533d048983_ENSG00000136492.10	10.0
6120eff2-c365-49c7-af80-5613d352ec76_ENSG00000108384.16	183.0
613fb3bb-776a-4cf8-9f01-e246ba338f92_ENSG00000108384.16	52.0
61d0ba4f-48c4-4d4c-aec1-4259b8c506bf_ENSG00000108384.16	28.0
61dd5594-ec24-4f98-a2cd-40edcd2c7a46_ENSG00000108384.16	6.0
61e01d2f-46c5-445c-bda5-8b1ffb1d42ee_ENSG00000136492.10	98.0
6205ee04-6b05-4df3-911d-646c94293b79_ENSG00000136492.10	4.0
620e87e8-29ca-462f-a34e-dd1a5796ccd8_ENSG00000136492.10	10542.0
62524fb6-3f7f-47b2-aae1-10ad3fb3f09a_ENSG00000136492.10	20.0
62551bb2-95bb-4613-ba92-30fbd61bf6c8_ENSG00000136492.10	47.0
625662dc-a425-43e0-986b-eea80f8f3a91_ENSG00000108384.16	14.0
6284ec8d-b136-4e1b-9d22-b3ba22bf7a7d_ENSG00000108384.16	21.0
628a0dc5-1228-464d-81b5-317dff9c5014_ENSG00000108384.16	13.0
629c2d19-cca0-47bf-86a1-967b53ef7798_ENSG00000136492.10	555.0
62b1b932-eb38-4842-83d2-d2638dbedf4a_ENSG00000136492.10	61.0
62bb0080-f268-4846-a54b-650d8649fd29_ENSG00000108384.16	204.0
62bf9176-3ffc-48dd-ba91-30dfd78ce271_ENSG00000136492.10	25.0
6302e36a-e38e-447a-bc7a-0639f0a8ae59_ENSG00000136492.10	7.0
6340da52-60d9-448f-928f-cb8bfea1c5df_ENSG00000108384.16	449.0
6350f540-8d54-4ce9-a11e-3b528a7268d3_ENSG00000108384.16	170.0
63a6046a-067e-4773-aa4b-999e5635bcc1_ENSG00000136492.10	5.0
63b585ee-5a19-4f97-93cb-a4a433e8b806_ENSG00000136492.10	13.0
63be3b3a-99dd-42a3-a26b-14c87e918864_ENSG00000136492.10	16.0
63c52ae9-87e4-4809-bab4-09a3d530f3e2_ENSG00000108384.16	11.0
640e7fbf-ded9-482b-90d3-961b63f99b95_ENSG00000136492.10	16.0
6419cc2a-39de-4583-8c78-8862cfaa538d_ENSG00000108384.16	76.0
6485a1c5-134f-4943-887c-6c654287bdff_ENSG00000136492.10	41.0
6497a6d8-9aa9-4e8c-98d2-4044021b3110_ENSG00000108384.16	159.0
64994248-ffe2-4431-bbd5-32e7e7b52b01_ENSG00000136492.10	7.0
64995700-8da5-40d5-bc34-1d068d30257a_ENSG00000136492.10	3.0
64bbeea3-4443-48b0-97ef-c7be2250429c_ENSG00000108384.16	9.0
64c36949-1cca-479a-ae1c-c9d670d180b9_ENSG00000136492.10	11.0
64d26699-0869-48b3-9ec7-bae38b1e5daa_ENSG00000108384.16	28.0
64d77db7-1516-46d0-8a1d-ee3de038f091_ENSG00000136492.10	1562.0
64f7c25b-1bdc-4c52-9d8d-9eb90490e27a_ENSG00000136492.10	34.0
64fbac7d-ea45-457f-a4e1-dd4af7b8121f_ENSG00000136492.10	234.0
65036dee-1c00-4f95-a07a-4ab5dfed8c39_ENSG00000136492.10	10.0
65158948-d67b-4c92-9b9e-e3faf70d28c9_ENSG00000136492.10	12.0
651984d7-38ce-4c7c-b95e-6bf960412f9d_ENSG00000108384.16	16.0
651f5e09-a405-4f4f-b9de-52428b19045c_ENSG00000108384.16	21.0
65356418-4b8d-4bbe-8c94-bd772f6dda8f_ENSG00000136492.10	10.0
6561678f-770c-4cc3-8a7a-a00fc64726f3_ENSG00000136492.10	16.0
6596aecb-2999-4898-bede-af397b404231_ENSG00000136492.10	8.0
65998960-ffe9-4078-8336-c3b3956aa66b_ENSG00000136492.10	12.0
65ae80c7-0cc2-4171-b460-c98211f5332b_ENSG00000136492.10	17.0
65cde15f-c170-46f7-ad2c-ee6c2a523903_ENSG00000136492.10	347.0
65d97fd6-4679-4c69-93f5-8fa5d4b589ed_ENSG00000185379.21	611.0
65f8e9e9-9b07-49e3-813c-baa8327b58a8_ENSG00000136492.10	4.0
66263730-f182-42d6-8243-41624a89c4fd_ENSG00000136492.10	61.0
663d82af-8aa7-4d59-8e1a-448676200099_ENSG00000136492.10	13.0
6655ba93-954a-4a8d-a18a-c5c1e4684ed4_ENSG00000136492.10	11.0
666d342a-00d6-432b-bc91-7e29d00d93b2_ENSG00000136492.10	37.0
666ddbd3-0c87-41be-843f-8a22964aebd8_ENSG00000136492.10	18.0
6685cb78-f7c8-42e6-8296-12be99070f61_ENSG00000136492.10	18.0
668826ac-9420-4178-85b5-a056d883ce81_ENSG00000108384.16	17.0
66a5c6a2-fbb2-43df-b091-f2733d292fd1_ENSG00000136492.10	91.0
66c6eb63-0045-4f01-aae4-5b68d16a9aa7_ENSG00000136492.10	12.0
66cc7319-1708-4d7f-9312-fbbdef88c017_ENSG00000136492.10	105.0
66d61c46-3cdc-45af-9c8e-3a240c4801ce_ENSG00000136492.10	6.0
66dc1d79-16ee-4ff3-9812-70830ba74ec7_ENSG00000136492.10	2.0
66e5fec1-d978-4c67-b778-6bddc7b9186a_ENSG00000136492.10	22.0
66e7cfef-2df7-4878-bb27-7640af8d170b_ENSG00000136492.10	19.0
66f857e8-5da1-429c-9712-3ab3eb79abc2_ENSG00000136492.10	5.0
673445d8-c65a-45b8-923c-32f477f46940_ENSG00000136492.10	30.0
67399bcb-3ab5-4fd2-bab6-bf0a0606e44c_ENSG00000136492.10	7.0
6741fef3-ac3b-4f3b-91e1-8e73585670a7_ENSG00000108384.16	10.0
6768a04e-0971-4351-a8fa-06d6cdf3a818_ENSG00000136492.10	13.0
67998c01-cd75-496e-8e81-f82efa15840f_ENSG00000136492.10	6.0
67affb77-8e3c-4f24-bec9-aafbbab79532_ENSG00000185379.21	224.0
67bbb119-0174-4621-a001-7bbfdd82ee46_ENSG00000136492.10	13.0
67cc12c7-25b2-4db6-addf-e1fb65a73342_ENSG00000136492.10	117.0
67f1731e-80a0-4754-8b0a-aefe72b3511c_ENSG00000136492.10	1.0
67ff6071-6a2b-4a0d-8a15-3cc0a44c44c6_ENSG00000185379.21	47.0
6820b320-28d0-4edb-b93a-5346434c150f_ENSG00000136492.10	19.0
682b3d97-b043-457b-9fdc-93fa66d4dad1_ENSG00000136492.10	14.0
6845b421-fa73-4ee6-bf81-655f340c6d10_ENSG00000136492.10	38.0
684ff5fb-538c-4acc-9ddf-237dffab6168_ENSG00000136492.10	27.0
686b8a3f-781c-4b14-9823-6eb1ce34ca46_ENSG00000136492.10	14.0
687823cc-53a5-400a-83ac-09c0a5264fbb_ENSG00000136492.10	6.0
688170b0-1c96-4771-aafa-8bb5801bc7cc_ENSG00000108384.16	120.0
688aba5c-7863-414c-b9d8-98207fa04021_ENSG00000136492.10	7.0
68a3e03e-98d5-446f-b3dd-999d8b471317-1_ENSG00000136492.10	36.0
68a3e03e-98d5-446f-b3dd-999d8b471317_ENSG00000136492.10	39.0
68a72d5f-99d1-4ba0-8769-2d573efe52b6_ENSG00000136492.10	13.0
68d12dc8-e12f-4bcc-80f5-7ef0c35a0c87_ENSG00000136492.10	68.0
68dafcb0-9206-4518-b8d5-5c315e1ed24f_ENSG00000136492.10	3.0
6907b653-1cdc-4691-97d8-9934053fd6c7_ENSG00000108384.16	52.0
6910dfb2-dfa0-42aa-9e14-802756bb774a_ENSG00000108384.16	10.0
69181370-a794-474f-96e3-5595588a2649_ENSG00000136492.10	3.0
6919fe52-bf51-4dad-b86e-67cc4122194f_ENSG00000136492.10	46.0
691e1416-b364-46a1-b5e3-6ebe536542be_ENSG00000136492.10	20.0
69350df3-459a-4b67-ad98-0e4bdf21f8a4_ENSG00000108384.16	16.0
693ab5fa-0483-4370-8e3f-c7ffd505b4c8_ENSG00000136492.10	49.0
69401615-8716-4e4d-8f73-d65c069e772b_ENSG00000185379.21	33.0
695bd015-7558-4568-b59e-89810bc68b1d_ENSG00000136492.10	6.0
6984a019-f4bd-4d0b-8d2c-7c9a15d45606_ENSG00000108384.16	25.0
69999f80-8ea2-45de-b4f3-caae82b713f1_ENSG00000136492.10	20.0
69b52436-f152-4570-9b5c-1c78977e96c5_ENSG00000136492.10	11.0
69c4c1b7-0bde-4a0b-a42e-6e9170c072a1_ENSG00000136492.10	33.0
69c5d464-e95b-4c4c-8b07-6704bcfef641_ENSG00000108384.16	17.0
69c991ac-9960-463a-83bd-db007de96ef8_ENSG00000136492.10	1246.0
6a1915b6-429e-4241-9450-8d4733fe546e_ENSG00000136492.10	17.0
6a1b48ad-5cf2-4d35-bb49-96791b7eb5b6_ENSG00000108384.16	25.0
6a326159-a90f-4a05-b30d-198271d3e938_ENSG00000185379.21	56.0
6a5a2ff0-5efe-4620-b3d0-9259d4ace497_ENSG00000136492.10	3.0
6a652887-c1ed-46da-b081-e29be38f501a_ENSG00000136492.10	7.0
6a8d4493-3c69-46ee-b308-fab125eaa679_ENSG00000136492.10	141.0
6ae240c9-9446-40ac-8b25-2a18b30c01d8_ENSG00000108384.16	5.0
6aff9c8a-308a-4b1e-8fb1-56025a71b636_ENSG00000136492.10	15.0
6b001c96-944a-40db-926e-29f385b28142_ENSG00000136492.10	8.0
6b0378c4-6c6c-48c8-a796-50bc4b4c0a5d_ENSG00000108384.16	9.0
6b1f2e1c-82c2-45fb-b282-05ee02d0f1b1_ENSG00000136492.10	29.0
6b233787-d6be-4406-9256-28443d83aaff_ENSG00000136492.10	26.0
6b2f2990-221d-4933-aece-b9c7c9296b2b_ENSG00000136492.10	11.0
6b4c1693-c1be-458e-9fc3-0f744662bac5_ENSG00000136492.10	14.0
6b51f7c5-91a0-4d13-a2a7-d9211dc11645_ENSG00000136492.10	8.0
6b7d6e74-9590-4753-8172-e4e1e80c4193_ENSG00000136492.10	353.0
6b8e528d-7b7e-48ff-afdc-8a7a0d712d77_ENSG00000108384.16	523.0
6b8e7222-4847-4505-af08-2a57f5af19ad_ENSG00000108384.16	43.0
6ba513d9-d9d4-4a6c-ba76-679a9e04cddb_ENSG00000136492.10	8.0
6c0bee1f-8302-4922-b566-e997e23a34c9_ENSG00000136492.10	41.0
6c0cd282-26ee-4e61-95c4-1382c85f1d5f_ENSG00000136492.10	159.0
6c18e546-0fe6-4e41-a5d0-d8e0a21009f7_ENSG00000136492.10	86.0
6c405b0e-d52d-4b01-a78d-3b5543484c19_ENSG00000136492.10	820.0
6c47200b-8e44-41d6-8d5d-5e9386591f61_ENSG00000136492.10	234.0
6c656008-68c8-4dd9-b53c-51decc36b8bc_ENSG00000108384.16	18.0
6c6c5e47-2ae9-45f7-a8b8-9cc5636b5008_ENSG00000136492.10	4.0
6c6dfa45-b63a-4633-a659-65c69545ac1b_ENSG00000136492.10	7.0
6c908f43-e386-4783-8978-2855115b7ef2_ENSG00000136492.10	3.0
6c9a013a-66be-473a-80a8-b8da3beebe2a_ENSG00000136492.10	590.0
6cb3b1b4-cfe1-4a0a-b669-4aef173554cf_ENSG00000136492.10	8.0
6cce9534-2897-477e-957c-854b6001eb62_ENSG00000185379.21	33.0
6ce614d8-faa8-413f-8778-284fae19863a_ENSG00000108384.16	40.0
6d3125dc-1ca3-451a-93b0-fae3331e9e39_ENSG00000108384.16	10.0
6d446e9d-61fd-44aa-94f2-ab7405849710_ENSG00000185379.21	42.0
6d514c05-3b7c-4e1e-a0ee-0f18accccb34_ENSG00000108384.16	1312.0
6d653e98-3a9b-4a44-a8b0-a98bf3156428_ENSG00000136492.10	16.0
6d840ddb-c838-410d-8578-249ad5e61bf9_ENSG00000185379.21	49.0
6da56b24-35fd-41d9-9498-42f520171871_ENSG00000136492.10	952.0
6db6506c-be69-410e-93f6-e0d223e3a35c_ENSG00000136492.10	41.0
6df54910-e666-4a00-bd5d-4637039b0bdf_ENSG00000136492.10	19.0
6df6bc45-b285-42f3-87ba-cf8ae5d1eefb_ENSG00000136492.10	244.0
6dff5e9b-c952-43bc-9e73-fe4566011026_ENSG00000136492.10	4.0
6e01f79b-82f2-4142-a039-a40d114ee56a_ENSG00000136492.10	140.0
6e2dfe1c-3325-48ca-999e-4e375ef02d9e_ENSG00000136492.10	183.0
6e3040f9-155c-4b44-b87e-8b747e234f6e_ENSG00000108384.16	6.0
6e5ae8fe-c731-4ffb-bcab-6a8287170c0d_ENSG00000136492.10	66.0
6e67d425-87de-4e77-a1cf-0cf52b172ac8_ENSG00000136492.10	14.0
6e6b9ed8-ec7d-4549-a6b5-27d41f6ca869_ENSG00000136492.10	7.0
6e71126a-7df6-4f64-aced-b980dfd39202_ENSG00000136492.10	33.0
6e7839b5-43c7-4b2c-a4ff-0fcda47a3b3c_ENSG00000136492.10	122.0
6e865ddc-3b64-4d3f-b4fc-9e256993e785_ENSG00000108384.16	8.0
6ed4124d-7854-4296-bce2-4707aa7cfaa3_ENSG00000136492.10	76.0
6edb4ab6-ba11-4bf3-b598-a5fb03e0f783_ENSG00000108384.16	14.0
6ee6c373-0c3b-4a05-b2b5-a9db200660b1_ENSG00000108384.16	524.0
6f04a3f4-0025-4ddd-b7aa-e2c2bff03b5f_ENSG00000136492.10	14.0
6f243d1c-6f7e-4422-b67e-f1ff9c29c95a_ENSG00000136492.10	26.0
6f47f433-aefc-443a-8366-b13ba94f14dc_ENSG00000136492.10	303.0
6f61b7b3-5a35-44db-9561-db7aea08b1d4_ENSG00000136492.10	6.0
6fa2eeab-87b5-48d4-873a-bcf9f3f8a649_ENSG00000108384.16	6.0
6fb1674e-5712-4f37-8a57-b2ca4c0d0ecc_ENSG00000136492.10	437.0
6fb9eae9-cd11-47de-84ad-d7cdb7a3580e_ENSG00000136492.10	77.0
6fcab95f-2bd7-4229-adf4-44e7a36e3509-1_ENSG00000136492.10	500.0
6fcab95f-2bd7-4229-adf4-44e7a36e3509_ENSG00000136492.10	472.0
6fcba830-250d-478e-a452-199bf3c0168a_ENSG00000136492.10	48.0
6fe95033-1dbd-4e1e-8a7e-ed46ca05bb16_ENSG00000136492.10	707.0
70319e59-0627-4b0e-af6a-30e1e2faf290_ENSG00000136492.10	3.0
705cec8a-4785-4817-8108-ba1b2f429139_ENSG00000136492.10	37.0
70d7d6e8-bf17-4726-a1d9-c61503c8a214_ENSG00000136492.10	3.0
70e28dd3-5d79-492b-9a8f-5341af2cdb6e_ENSG00000136492.10	5.0
70fb24f4-906c-4f5d-ad96-7cb9f0345e78_ENSG00000108384.16	100.0
70fed867-6be5-4a1a-ba40-4c809cec9ff5_ENSG00000136492.10	7.0
711f1256-9a4a-4c5f-99db-cbb064b305c4_ENSG00000136492.10	34.0
71691332-fe93-44f1-ba0a-291b46930f9d_ENSG00000136492.10	7.0
71697aa9-6eb3-4c84-8f90-f01966114212_ENSG00000108384.16	19.0
719b202c-7a86-4f17-b2c0-d5f255cedcbe_ENSG00000136492.10	13.0
71c702da-3c05-404c-9de2-d235dd2a4abe_ENSG00000136492.10	43.0
71d47838-faaa-4e1a-8634-6ea4a79f725c_ENSG00000136492.10	5.0
71dbee98-53ef-4960-8abf-646da43af348_ENSG00000136492.10	33.0
71e10093-2ff1-4f7e-a338-9efdd3ac848e_ENSG00000136492.10	74.0
720b1606-c58d-4c88-a993-e63c0381e353_ENSG00000136492.10	4.0
722ef7ba-a03a-47a7-be7f-eb542d431163_ENSG00000108384.16	48615.0
7245c6c7-477c-4e51-abac-421d8f728536_ENSG00000136492.10	40.0
724f74cb-2815-4c67-b13b-b58725a97135_ENSG00000136492.10	2.0
725acf80-efa0-4e14-b424-1d962ce7b596_ENSG00000136492.10	3.0
72681708-eee2-4953-b1ff-46493f034dd1_ENSG00000108384.16	38.0
727dcf03-6b82-4d58-9021-731c877662fc_ENSG00000136492.10	35.0
7280baea-1bf0-47df-8c71-2b3e5e4da343_ENSG00000136492.10	21.0
72998f7c-bd2d-4ebb-9b80-0e519c594996_ENSG00000136492.10	35.0
72c90163-308d-4bf2-b87c-dde17492e367_ENSG00000136492.10	24.0
72ca22e7-5d45-4522-9bb1-c4c94984d4bd_ENSG00000136492.10	77.0
72f71e15-dae3-4aae-bdc5-b6a7eae5bc41_ENSG00000108384.16	32.0
730e78f2-69b6-4a10-9050-78f28037ed72_ENSG00000108384.16	27.0
73249dba-7772-4d5e-aa2e-dd82b889a1a4_ENSG00000136492.10	8.0
734ebf5a-fdde-4c80-9877-6e3decd2358e_ENSG00000108384.16	17.0
73789d4d-617c-4f97-87aa-a27dd3439b34_ENSG00000136492.10	8.0
7394d7b8-387b-455f-aa0d-b3ef9c270df2_ENSG00000108384.16	19.0
739ee4e2-0950-43a5-82d7-b9aa3b1fb2b6_ENSG00000136492.10	17.0
73b0505a-4ab3-427b-a941-2bcf9a8fbed1_ENSG00000185379.21	31.0
73c39cbc-900e-478d-a79c-9539e4e81961_ENSG00000136492.10	21.0
73cc46e3-20fc-44a6-8075-9b0b107f275b_ENSG00000136492.10	16.0
73df803f-5353-49a8-afc2-f72996ac50ca_ENSG00000136492.10	12.0
73e09ad4-6e43-4d52-ad51-9784eee405a2_ENSG00000136492.10	63.0
73f8fbf7-63a5-4671-8ef2-685f68fcce4a_ENSG00000108384.16	11.0
74018e52-a81d-4ecb-9551-77681fe26a80_ENSG00000108384.16	189.0
742eaefe-3321-477b-aa3a-f47ec0506e68_ENSG00000136492.10	93.0
742f012e-2b96-48e2-b143-6c179fd3eaf7_ENSG00000108384.16	1022.0
746dbd04-8274-4a0b-8f35-ce6727c0ee36_ENSG00000136492.10	15.0
74a4f1d8-0560-454d-89bf-4e2512d4c63b_ENSG00000136492.10	10.0
74bb0876-7d9b-45b0-9b28-d2a6b65d93ca_ENSG00000108384.16	4404.0
74d394ec-441d-4a23-ab67-c5f3a6a2c52d_ENSG00000136492.10	32.0
74e8772b-0a9f-4b6e-9cc1-4c52a2bebe6e_ENSG00000136492.10	27.0
74f181a5-bfec-4954-9dd5-bc225ea1f722_ENSG00000108384.16	67.0
75246182-3a59-4e39-97a2-ace622c84280_ENSG00000136492.10	29.0
7537943b-7790-4087-a33f-a23aeace9840_ENSG00000136492.10	22.0
757af78f-b634-4c13-8423-ec037d7c6ecf_ENSG00000136492.10	9.0
757c5323-3c43-407a-aaea-7385dfad42fb_ENSG00000136492.10	5.0
75af2d12-926e-4dc9-b4c8-ad9f2a1ae9ab_ENSG00000136492.10	333.0
75c848a7-14a6-4d91-9c81-ffb4abe2dce3_ENSG00000136492.10	8.0
75caba65-cf5a-4e7f-8377-9cf040737a1a_ENSG00000136492.10	11.0
75ead95c-d299-4a60-bb83-529267c9ccdf_ENSG00000136492.10	1751.0
75fcceef-313c-4d92-a23f-2edea7075d8a_ENSG00000108384.16	24.0
7604ee5c-3f4d-46fd-a6e4-c5af3fa22ac4_ENSG00000136492.10	11.0
761cc5e5-0dd2-465c-83a0-dd9ae49ec380_ENSG00000108384.16	12.0
76359444-1f7a-410e-875f-4c9e1bf9a81c_ENSG00000136492.10	5.0
763752a3-e867-4f4f-8ac3-443d31a67c38_ENSG00000136492.10	142.0
76463bae-fc8b-4163-ba8f-bfd48c2ac8f1_ENSG00000136492.10	72.0
76769edd-bc21-44b6-a2c4-e1c9fa993a85_ENSG00000136492.10	40.0
7678596f-0502-4140-9710-0b7a85f4563a_ENSG00000136492.10	16.0
76d39152-35d4-496d-8f02-1fe99137f0cd_ENSG00000136492.10	6.0
76e81c4e-7ce9-4913-ad8e-0489fbec4850_ENSG00000136492.10	96.0
773b0c86-1b51-4f0e-99a5-d2adab8c69fb_ENSG00000136492.10	56.0
7745e7c3-9baf-4743-9d88-09830354c7ec_ENSG00000108384.16	20844.0
77661be9-8abc-4d10-aed2-fc1496eba53a_ENSG00000108384.16	14.0
778e6349-4a1e-4964-ab04-4b53dba4442f_ENSG00000108384.16	15.0
77a00c92-b614-4d4f-a19e-c2f6e06fe36f_ENSG00000108384.16	18.0
77b6bb44-4fc8-4cc4-9fb2-41049db55d34_ENSG00000108384.16	5.0
77ecb2c9-63a9-4db4-8ad7-93bbbbef1d57_ENSG00000108384.16	16.0
77f93a2b-4785-4df0-bbdc-4a5d77be7e03_ENSG00000136492.10	70.0
78093810-6a82-4445-8a43-d1bc57163b96_ENSG00000136492.10	72.0
780bafe4-76c8-4cb8-b936-42d85a2a4e9f_ENSG00000136492.10	11.0
781a0575-05c2-4002-a300-3c6fc9a4b5cf_ENSG00000136492.10	14.0
782b0130-0fb1-4952-90d3-2bc73f76819e_ENSG00000136492.10	123.0
7873754a-7330-469f-b227-e3d6aae80bfa_ENSG00000136492.10	69.0
7875c2ad-34b3-4d28-b5bf-4f6186444d99_ENSG00000136492.10	464.0
788a68fc-c7a6-4ca4-a6e1-fbab2d1c87bf_ENSG00000136492.10	32.0
788dca21-c40f-4610-a8dd-d7108ac7004a_ENSG00000108384.16	10.0
78bef9c9-7ef7-4c2d-9bbe-59e7c0c789cb_ENSG00000136492.10	3.0
